DATUM;Situation;Beschreibung;Sozialform;Beobachtung ID;Skala;Kategorie;TM;X
13.12.23;Schule;Deutsch;P;S.5.2;6;SICHERUNG;1;2
13.12.23;Schule;Deutsch;P;S.5.2;6;STRUKTUR_1;1;1
13.12.23;Schule;Deutsch;P;S.5.2;6;STRUKTUR_2;1;2
13.12.23;Schule;Deutsch;P;S.5.2;6;VERANSCHAULICHUNG;2;2
13.12.23;Schule;Deutsch;P;S.5.2;6;VERBINDEND;6;6
13.12.23;Schule;Deutsch;P;S.5.2;6;VORWISSEN;3;2
13.12.23;Schule;Deutsch;P;S.5.2;6;WIRKLICHKEIT;4;3
13.12.23;Schule;Deutsch;P;S.5.2;6;ZIEL;6;6
13.12.23;Schule;Deutsch;P;S.5.2;6;ÜBEN;1;1
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;DIFFERENZIERUNG_1;6;5
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;DIFFERENZIERUNG_2;6;5
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;DRAUßEN;6;6
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;ERFAHRUNG;4;4
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;GANZHEITLICH;2;2
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;HANDLUNG;6;5
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;KLIMA_1;1;2
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;KLIMA_2;5;4
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;KLIMA_3;5;4
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;KLIMA_4;1;1
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;KLIMA_5;1;1
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;KOMMUNIKATION_1;1;1
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;KOMMUNIKATION_2;1;1
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;KOMMUNIKATION_3;1;1
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;KOMPETENZ_1;3;3
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;KOMPETENZ_2;2;3
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;KOOPERATIV;6;5
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;LEISTUNG;1;1
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;LERNERO.;1;1
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;LERNORT_1;4;3
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;LERNORT_2;1;1
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;LERNORT_3;6;6
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;LERNZEIT_1;1;1
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;LERNZEIT_2;1;1
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;METHODEN;2;2
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;MOTIVIERUNG;2;2
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;PARTIZIPATION;5;5
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;PROZESS;2;2
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;SELBSTSTÄNDIGKEIT;3;3
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;SELBSTWIRKSAMKEIT;3;4
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;SICHERUNG;2;2
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;STRUKTUR_1;1;1
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;STRUKTUR_2;1;2
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;VERANSCHAULICHUNG;2;2
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;VERBINDEND;6;6
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;VORWISSEN;1;1
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;WIRKLICHKEIT;2;3
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;ZIEL;4;4
13.12.23;Schule;Deutsch;P /EA;S.5.0;6;ÜBEN;1;1
13.12.23;Schule;Deutsch;PA;S.5.3;6;DIFFERENZIERUNG_1;6;5
13.12.23;Schule;Deutsch;PA;S.5.3;6;DIFFERENZIERUNG_2;2;2
13.12.23;Schule;Deutsch;PA;S.5.3;6;DRAUßEN;6;6
13.12.23;Schule;Deutsch;PA;S.5.3;6;ERFAHRUNG;2;3
13.12.23;Schule;Deutsch;PA;S.5.3;6;GANZHEITLICH;3;3
13.12.23;Schule;Deutsch;PA;S.5.3;6;HANDLUNG;6;6
13.12.23;Schule;Deutsch;PA;S.5.3;6;KLIMA_1;1;1
13.12.23;Schule;Deutsch;PA;S.5.3;6;KLIMA_2;2;2
13.12.23;Schule;Deutsch;PA;S.5.3;6;KLIMA_3;4;4
13.12.23;Schule;Deutsch;PA;S.5.3;6;KLIMA_4;1;1
13.12.23;Schule;Deutsch;PA;S.5.3;6;KLIMA_5;1;1
13.12.23;Schule;Deutsch;PA;S.5.3;6;KOMMUNIKATION_1;1;1
13.12.23;Schule;Deutsch;PA;S.5.3;6;KOMMUNIKATION_2;1;1
13.12.23;Schule;Deutsch;PA;S.5.3;6;KOMMUNIKATION_3;1;1
13.12.23;Schule;Deutsch;PA;S.5.3;6;KOMPETENZ_1;5;5
13.12.23;Schule;Deutsch;PA;S.5.3;6;KOMPETENZ_2;2;2
13.12.23;Schule;Deutsch;PA;S.5.3;6;KOOPERATIV;1;1
13.12.23;Schule;Deutsch;PA;S.5.3;6;LEISTUNG;1;1
13.12.23;Schule;Deutsch;PA;S.5.3;6;LERNERO.;3;2
13.12.23;Schule;Deutsch;PA;S.5.3;6;LERNORT_1;2;2
13.12.23;Schule;Deutsch;PA;S.5.3;6;LERNORT_2;1;1
13.12.23;Schule;Deutsch;PA;S.5.3;6;LERNORT_3;6;6
13.12.23;Schule;Deutsch;PA;S.5.3;6;LERNZEIT_1;3;2
13.12.23;Schule;Deutsch;PA;S.5.3;6;LERNZEIT_2;1;1
13.12.23;Schule;Deutsch;PA;S.5.3;6;METHODEN;1;1
13.12.23;Schule;Deutsch;PA;S.5.3;6;MOTIVIERUNG;3;3
13.12.23;Schule;Deutsch;PA;S.5.3;6;PARTIZIPATION;6;5
13.12.23;Schule;Deutsch;PA;S.5.3;6;PROZESS;2;2
13.12.23;Schule;Deutsch;PA;S.5.3;6;SELBSTSTÄNDIGKEIT;3;3
13.12.23;Schule;Deutsch;PA;S.5.3;6;SELBSTWIRKSAMKEIT;4;4
13.12.23;Schule;Deutsch;PA;S.5.3;6;SICHERUNG;1;1
13.12.23;Schule;Deutsch;PA;S.5.3;6;STRUKTUR_1;4;2
13.12.23;Schule;Deutsch;PA;S.5.3;6;STRUKTUR_2;1;2
13.12.23;Schule;Deutsch;PA;S.5.3;6;VERANSCHAULICHUNG;1;2
13.12.23;Schule;Deutsch;PA;S.5.3;6;VERBINDEND;6;6
13.12.23;Schule;Deutsch;PA;S.5.3;6;VORWISSEN;2;2
13.12.23;Schule;Deutsch;PA;S.5.3;6;WIRKLICHKEIT;2;2
13.12.23;Schule;Deutsch;PA;S.5.3;6;ZIEL;5;6
13.12.23;Schule;Deutsch;PA;S.5.3;6;ÜBEN;1;1
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;DIFFERENZIERUNG_1;4;6
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;DIFFERENZIERUNG_2;4;5
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;DRAUßEN;6;6
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;ERFAHRUNG;3;2
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;GANZHEITLICH;5;4
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;HANDLUNG;5;4
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;KLIMA_1;2;2
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;KLIMA_2;2;2
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;KLIMA_3;2;2
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;KLIMA_4;1;1
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;KLIMA_5;1;1
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;KOMMUNIKATION_1;1;1
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;KOMMUNIKATION_2;1;1
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;KOMMUNIKATION_3;1;1
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;KOMPETENZ_1;6;6
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;KOMPETENZ_2;3;3
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;KOOPERATIV;3;2
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;LEISTUNG;1;1
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;LERNERO.;4;3
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;LERNORT_1;2;3
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;LERNORT_2;1;2
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;LERNORT_3;6;6
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;LERNZEIT_1;1;2
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;LERNZEIT_2;2;1
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;METHODEN;2;2
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;MOTIVIERUNG;3;3
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;PARTIZIPATION;4;4
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;PROZESS;2;2
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;SELBSTSTÄNDIGKEIT;3;2
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;SELBSTWIRKSAMKEIT;3;3
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;SICHERUNG;2;2
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;STRUKTUR_1;1;1
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;STRUKTUR_2;1;1
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;VERANSCHAULICHUNG;2;2
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;VERBINDEND;6;6
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;VORWISSEN;2;1
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;WIRKLICHKEIT;6;5
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;ZIEL;6;6
15.01.24;Schule;Deutsch;EA/P;S.6.5;6;ÜBEN;1;1
15.01.24;Schule;Deutsch;P;S.6.4;6;DIFFERENZIERUNG_1;4;4
15.01.24;Schule;Deutsch;P;S.6.4;6;DIFFERENZIERUNG_2;4;4
15.01.24;Schule;Deutsch;P;S.6.4;6;DRAUßEN;6;6
15.01.24;Schule;Deutsch;P;S.6.4;6;ERFAHRUNG;3;3
15.01.24;Schule;Deutsch;P;S.6.4;6;GANZHEITLICH;2;3
15.01.24;Schule;Deutsch;P;S.6.4;6;HANDLUNG;4;4
15.01.24;Schule;Deutsch;P;S.6.4;6;KLIMA_1;2;2
15.01.24;Schule;Deutsch;P;S.6.4;6;KLIMA_2;2;2
15.01.24;Schule;Deutsch;P;S.6.4;6;KLIMA_3;1;2
15.01.24;Schule;Deutsch;P;S.6.4;6;KLIMA_4;1;1
15.01.24;Schule;Deutsch;P;S.6.4;6;KLIMA_5;1;1
15.01.24;Schule;Deutsch;P;S.6.4;6;KOMMUNIKATION_1;1;1
15.01.24;Schule;Deutsch;P;S.6.4;6;KOMMUNIKATION_2;1;1
15.01.24;Schule;Deutsch;P;S.6.4;6;KOMMUNIKATION_3;1;1
15.01.24;Schule;Deutsch;P;S.6.4;6;KOMPETENZ_1;6;6
15.01.24;Schule;Deutsch;P;S.6.4;6;KOMPETENZ_2;2;2
15.01.24;Schule;Deutsch;P;S.6.4;6;KOOPERATIV;2;2
15.01.24;Schule;Deutsch;P;S.6.4;6;LEISTUNG;1;1
15.01.24;Schule;Deutsch;P;S.6.4;6;LERNERO.;2;2
15.01.24;Schule;Deutsch;P;S.6.4;6;LERNORT_1;1;2
15.01.24;Schule;Deutsch;P;S.6.4;6;LERNORT_2;1;2
15.01.24;Schule;Deutsch;P;S.6.4;6;LERNORT_3;6;6
15.01.24;Schule;Deutsch;P;S.6.4;6;LERNZEIT_1;1;1
15.01.24;Schule;Deutsch;P;S.6.4;6;LERNZEIT_2;2;2
15.01.24;Schule;Deutsch;P;S.6.4;6;METHODEN;1;2
15.01.24;Schule;Deutsch;P;S.6.4;6;MOTIVIERUNG;2;1
15.01.24;Schule;Deutsch;P;S.6.4;6;PARTIZIPATION;2;2
15.01.24;Schule;Deutsch;P;S.6.4;6;PROZESS;3;3
15.01.24;Schule;Deutsch;P;S.6.4;6;SELBSTSTÄNDIGKEIT;2;2
15.01.24;Schule;Deutsch;P;S.6.4;6;SELBSTWIRKSAMKEIT;2;2
15.01.24;Schule;Deutsch;P;S.6.4;6;SICHERUNG;1;1
15.01.24;Schule;Deutsch;P;S.6.4;6;STRUKTUR_1;1;1
15.01.24;Schule;Deutsch;P;S.6.4;6;STRUKTUR_2;1;1
15.01.24;Schule;Deutsch;P;S.6.4;6;VERANSCHAULICHUNG;2;1
15.01.24;Schule;Deutsch;P;S.6.4;6;VERBINDEND;6;6
15.01.24;Schule;Deutsch;P;S.6.4;6;VORWISSEN;1;1
15.01.24;Schule;Deutsch;P;S.6.4;6;WIRKLICHKEIT;4;4
15.01.24;Schule;Deutsch;P;S.6.4;6;ZIEL;6;6
15.01.24;Schule;Deutsch;P;S.6.4;6;ÜBEN;1;1
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;DIFFERENZIERUNG_1;5;6
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;DIFFERENZIERUNG_2;5;6
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;DRAUßEN;6;6
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;ERFAHRUNG;3;3
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;GANZHEITLICH;3;3
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;HANDLUNG;5;5
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;KLIMA_1;2;1
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;KLIMA_2;2;3
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;KLIMA_3;1;2
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;KLIMA_4;1;1
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;KLIMA_5;1;2
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;KOMMUNIKATION_1;1;1
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;KOMMUNIKATION_2;1;1
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;KOMMUNIKATION_3;2;1
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;KOMPETENZ_1;4;4
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;KOMPETENZ_2;5;5
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;KOOPERATIV;3;2
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;LEISTUNG;3;2
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;LERNERO.;3;2
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;LERNORT_1;2;3
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;LERNORT_2;1;2
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;LERNORT_3;5;6
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;LERNZEIT_1;1;2
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;LERNZEIT_2;2;1
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;METHODEN;2;1
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;MOTIVIERUNG;4;3
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;PARTIZIPATION;5;5
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;PROZESS;3;2
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;SELBSTSTÄNDIGKEIT;2;2
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;SELBSTWIRKSAMKEIT;3;3
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;SICHERUNG;1;2
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;STRUKTUR_1;2;2
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;STRUKTUR_2;1;1
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;VERANSCHAULICHUNG;2;2
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;VERBINDEND;6;6
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;VORWISSEN;1;1
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;WIRKLICHKEIT;2;3
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;ZIEL;6;6
15.01.24;Schule;Deutsch;P/ PA;S.6.0;6;ÜBEN;2;1
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;DIFFERENZIERUNG_1;5;5
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;DIFFERENZIERUNG_2;2;3
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;DRAUßEN;6;6
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;ERFAHRUNG;3;3
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;GANZHEITLICH;4;3
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;HANDLUNG;4;4
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;KLIMA_1;3;1
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;KLIMA_2;1;1
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;KLIMA_3;1;2
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;KLIMA_4;1;1
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;KLIMA_5;1;1
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;KOMMUNIKATION_1;1;1
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;KOMMUNIKATION_2;1;1
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;KOMMUNIKATION_3;1;1
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;KOMPETENZ_1;5;4
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;KOMPETENZ_2;2;2
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;KOOPERATIV;6;5
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;LEISTUNG;2;1
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;LERNERO.;5;4
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;LERNORT_1;2;2
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;LERNORT_2;1;1
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;LERNORT_3;6;6
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;LERNZEIT_1;1;1
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;LERNZEIT_2;1;1
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;METHODEN;2;2
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;MOTIVIERUNG;3;3
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;PARTIZIPATION;5;4
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;PROZESS;3;3
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;SELBSTSTÄNDIGKEIT;2;2
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;SELBSTWIRKSAMKEIT;3;3
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;SICHERUNG;2;2
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;STRUKTUR_1;1;2
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;STRUKTUR_2;1;1
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;VERANSCHAULICHUNG;1;2
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;VERBINDEND;6;6
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;VORWISSEN;1;2
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;WIRKLICHKEIT;5;5
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;ZIEL;6;6
15.01.24;Schule;Deutsch;P/EA;S.6.2;6;ÜBEN;1;1
15.01.24;Schule;Deutsch;PA;S.6.1;6;DIFFERENZIERUNG_1;4;3
15.01.24;Schule;Deutsch;PA;S.6.1;6;DIFFERENZIERUNG_2;2;2
15.01.24;Schule;Deutsch;PA;S.6.1;6;DRAUßEN;6;6
15.01.24;Schule;Deutsch;PA;S.6.1;6;ERFAHRUNG;2;3
15.01.24;Schule;Deutsch;PA;S.6.1;6;GANZHEITLICH;2;2
15.01.24;Schule;Deutsch;PA;S.6.1;6;HANDLUNG;2;3
15.01.24;Schule;Deutsch;PA;S.6.1;6;KLIMA_1;1;1
15.01.24;Schule;Deutsch;PA;S.6.1;6;KLIMA_2;2;2
15.01.24;Schule;Deutsch;PA;S.6.1;6;KLIMA_3;2;2
15.01.24;Schule;Deutsch;PA;S.6.1;6;KLIMA_4;1;1
15.01.24;Schule;Deutsch;PA;S.6.1;6;KLIMA_5;1;1
15.01.24;Schule;Deutsch;PA;S.6.1;6;KOMMUNIKATION_1;1;1
15.01.24;Schule;Deutsch;PA;S.6.1;6;KOMMUNIKATION_2;1;1
15.01.24;Schule;Deutsch;PA;S.6.1;6;KOMMUNIKATION_3;1;1
15.01.24;Schule;Deutsch;PA;S.6.1;6;KOMPETENZ_1;5;5
15.01.24;Schule;Deutsch;PA;S.6.1;6;KOMPETENZ_2;1;1
15.01.24;Schule;Deutsch;PA;S.6.1;6;KOOPERATIV;1;1
15.01.24;Schule;Deutsch;PA;S.6.1;6;LEISTUNG;1;1
15.01.24;Schule;Deutsch;PA;S.6.1;6;LERNERO.;2;2
15.01.24;Schule;Deutsch;PA;S.6.1;6;LERNORT_1;1;2
15.01.24;Schule;Deutsch;PA;S.6.1;6;LERNORT_2;1;2
15.01.24;Schule;Deutsch;PA;S.6.1;6;LERNORT_3;6;6
15.01.24;Schule;Deutsch;PA;S.6.1;6;LERNZEIT_1;1;1
15.01.24;Schule;Deutsch;PA;S.6.1;6;LERNZEIT_2;1;1
15.01.24;Schule;Deutsch;PA;S.6.1;6;METHODEN;1;1
15.01.24;Schule;Deutsch;PA;S.6.1;6;MOTIVIERUNG;2;2
15.01.24;Schule;Deutsch;PA;S.6.1;6;PARTIZIPATION;4;4
15.01.24;Schule;Deutsch;PA;S.6.1;6;PROZESS;2;2
15.01.24;Schule;Deutsch;PA;S.6.1;6;SELBSTSTÄNDIGKEIT;2;2
15.01.24;Schule;Deutsch;PA;S.6.1;6;SELBSTWIRKSAMKEIT;2;2
15.01.24;Schule;Deutsch;PA;S.6.1;6;SICHERUNG;2;3
15.01.24;Schule;Deutsch;PA;S.6.1;6;STRUKTUR_1;1;2
15.01.24;Schule;Deutsch;PA;S.6.1;6;STRUKTUR_2;1;1
15.01.24;Schule;Deutsch;PA;S.6.1;6;VERANSCHAULICHUNG;1;1
15.01.24;Schule;Deutsch;PA;S.6.1;6;VERBINDEND;6;6
15.01.24;Schule;Deutsch;PA;S.6.1;6;VORWISSEN;2;2
15.01.24;Schule;Deutsch;PA;S.6.1;6;WIRKLICHKEIT;3;3
15.01.24;Schule;Deutsch;PA;S.6.1;6;ZIEL;6;6
15.01.24;Schule;Deutsch;PA;S.6.1;6;ÜBEN;1;1
15.01.24;Schule;Deutsch;PA;S.6.6;6;DIFFERENZIERUNG_1;6;6
15.01.24;Schule;Deutsch;PA;S.6.6;6;DIFFERENZIERUNG_2;5;3
15.01.24;Schule;Deutsch;PA;S.6.6;6;DRAUßEN;6;6
15.01.24;Schule;Deutsch;PA;S.6.6;6;ERFAHRUNG;3;3
15.01.24;Schule;Deutsch;PA;S.6.6;6;GANZHEITLICH;4;4
15.01.24;Schule;Deutsch;PA;S.6.6;6;HANDLUNG;4;4
15.01.24;Schule;Deutsch;PA;S.6.6;6;KLIMA_1;1;2
15.01.24;Schule;Deutsch;PA;S.6.6;6;KLIMA_2;2;3
15.01.24;Schule;Deutsch;PA;S.6.6;6;KLIMA_3;2;2
15.01.24;Schule;Deutsch;PA;S.6.6;6;KLIMA_4;1;1
15.01.24;Schule;Deutsch;PA;S.6.6;6;KLIMA_5;1;1
15.01.24;Schule;Deutsch;PA;S.6.6;6;KOMMUNIKATION_1;2;1
15.01.24;Schule;Deutsch;PA;S.6.6;6;KOMMUNIKATION_2;1;1
15.01.24;Schule;Deutsch;PA;S.6.6;6;KOMMUNIKATION_3;1;1
15.01.24;Schule;Deutsch;PA;S.6.6;6;KOMPETENZ_1;6;6
15.01.24;Schule;Deutsch;PA;S.6.6;6;KOMPETENZ_2;3;3
15.01.24;Schule;Deutsch;PA;S.6.6;6;KOOPERATIV;2;2
15.01.24;Schule;Deutsch;PA;S.6.6;6;LEISTUNG;5;4
15.01.24;Schule;Deutsch;PA;S.6.6;6;LERNERO.;4;4
15.01.24;Schule;Deutsch;PA;S.6.6;6;LERNORT_1;2;2
15.01.24;Schule;Deutsch;PA;S.6.6;6;LERNORT_2;1;2
15.01.24;Schule;Deutsch;PA;S.6.6;6;LERNORT_3;6;6
15.01.24;Schule;Deutsch;PA;S.6.6;6;LERNZEIT_1;1;1
15.01.24;Schule;Deutsch;PA;S.6.6;6;LERNZEIT_2;1;1
15.01.24;Schule;Deutsch;PA;S.6.6;6;METHODEN;1;1
15.01.24;Schule;Deutsch;PA;S.6.6;6;MOTIVIERUNG;2;2
15.01.24;Schule;Deutsch;PA;S.6.6;6;PARTIZIPATION;4;4
15.01.24;Schule;Deutsch;PA;S.6.6;6;PROZESS;2;1
15.01.24;Schule;Deutsch;PA;S.6.6;6;SELBSTSTÄNDIGKEIT;3;2
15.01.24;Schule;Deutsch;PA;S.6.6;6;SELBSTWIRKSAMKEIT;3;2
15.01.24;Schule;Deutsch;PA;S.6.6;6;SICHERUNG;2;1
15.01.24;Schule;Deutsch;PA;S.6.6;6;STRUKTUR_1;1;1
15.01.24;Schule;Deutsch;PA;S.6.6;6;STRUKTUR_2;1;1
15.01.24;Schule;Deutsch;PA;S.6.6;6;VERANSCHAULICHUNG;2;1
15.01.24;Schule;Deutsch;PA;S.6.6;6;VERBINDEND;6;6
15.01.24;Schule;Deutsch;PA;S.6.6;6;VORWISSEN;1;1
15.01.24;Schule;Deutsch;PA;S.6.6;6;WIRKLICHKEIT;6;5
15.01.24;Schule;Deutsch;PA;S.6.6;6;ZIEL;6;6
15.01.24;Schule;Deutsch;PA;S.6.6;6;ÜBEN;1;1
15.01.24;Schule;Deutsch;PA/P;S.6.3;6;DIFFERENZIERUNG_1;5;6
15.01.24;Schule;Deutsch;PA/P;S.6.3;6;DIFFERENZIERUNG_2;5;6
15.01.24;Schule;Deutsch;PA/P;S.6.3;6;DRAUßEN;6;6
15.01.24;Schule;Deutsch;PA/P;S.6.3;6;ERFAHRUNG;3;4
15.01.24;Schule;Deutsch;PA/P;S.6.3;6;GANZHEITLICH;4;4
15.01.24;Schule;Deutsch;PA/P;S.6.3;6;HANDLUNG;5;5
15.01.24;Schule;Deutsch;PA/P;S.6.3;6;KLIMA_1;2;1
15.01.24;Schule;Deutsch;PA/P;S.6.3;6;KLIMA_2;1;2
15.01.24;Schule;Deutsch;PA/P;S.6.3;6;KLIMA_3;1;2
15.01.24;Schule;Deutsch;PA/P;S.6.3;6;KLIMA_4;1;1
15.01.24;Schule;Deutsch;PA/P;S.6.3;6;KLIMA_5;1;1
15.01.24;Schule;Deutsch;PA/P;S.6.3;6;KOMMUNIKATION_1;1;1
